"dma1_id","chan1_id","chan2_id","sales1_id","a","b","npv","sp","npv_p","bdgt_id","dma1_name","chan1_name","sales1_name","chan2_name","dim","cpp"
1,3,8,4,1210.78733168439,2.3878225800689e-07,321.3213922,102894.2042,306.913396442608,"1_3_8","National","Sapphire","Sapphire Card - New Applications","Magazine","National_Sapphire_Sapphire Card - New Applications_Magazine",0.079665759
1,4,11,3,8587.05276277991,0.000320458445124652,8586.012053,65456.875,8583.18218048883,"1_4_11","National","Slate","Slate Card - New Applications","Affiliates","National_Slate_Slate Card - New Applications_Affiliates",2.326009916
1,4,7,3,36776.141928293,2.84634130212971e-08,5122.048042,1730479.326,5134.92545277634,"1_4_7","National","Slate","Slate Card - New Applications","Direct Mail","National_Slate_Slate Card - New Applications_Direct Mail",0.328408769
1,5,3,1,1517.2150902761,4.11124172148928e-06,1508.737113,1261701.504,1515.69253220987,"1_5_3","National","Consumer","Freedom Card - New Applications","Television","National_Consumer_Freedom Card - New Applications_Television",1
1,5,3,5,483.925713982842,3.60321990011804e-07,176.7829666,1261701.504,172.759147943291,"1_5_3","National","Consumer","Business Checking - New Checking Accounts","Television","National_Consumer_Business Checking - New Checking Accounts_Television",1
1,5,4,6,239.982368641922,0.00114396870772251,191.6903116,93149.34917,192.68054237626,"1_5_4","National","Consumer","Consumer Checking - New Checking Accounts","Radio","National_Consumer_Consumer Checking - New Checking Accounts_Radio",66.46295116
1,5,4,9,107273.781611547,0.00098591341419085,80334.00095,93149.34917,80114.6181497993,"1_5_4","National","Consumer","Consumer Savings - Total Balances","Radio","National_Consumer_Consumer Savings - Total Balances_Radio",66.46295116
1,5,4,7,74.6439292277309,0.00113309138612661,59.39246287,93149.34917,59.5810496459849,"1_5_4","National","Consumer","Consumer Savings - New Savings Accounts","Radio","National_Consumer_Consumer Savings - New Savings Accounts_Radio",66.46295116
1,5,6,1,1846.59493873516,7.28223558685303e-06,1663.972242,188661.4583,1679.39683027078,"1_5_6","National","Consumer","Freedom Card - New Applications","Paid Search","National_Consumer_Freedom Card - New Applications_Paid Search",0.593806978
1,5,6,5,268.026230120764,3.05612284757414e-06,166.5211958,188661.4583,165.300292373518,"1_5_6","National","Consumer","Business Checking - New Checking Accounts","Paid Search","National_Consumer_Business Checking - New Checking Accounts_Paid Search",0.593806978
1,5,7,1,10743.867393357,3.86564809717388e-08,1094.518055,1567480.208,1077.85883993771,"1_5_7","National","Consumer","Freedom Card - New Applications","Direct Mail","National_Consumer_Freedom Card - New Applications_Direct Mail",0.563948789
1,5,7,5,725.12999005768,5.33706982869048e-07,560.6272875,1567480.208,559.418490032342,"1_5_7","National","Consumer","Business Checking - New Checking Accounts","Direct Mail","National_Consumer_Business Checking - New Checking Accounts_Direct Mail",0.563948789
1,5,7,8,31334315.6508716,1.94397356878539e-07,13080179.07,1567480.208,12734298.8800655,"1_5_7","National","Consumer","Consumer Checking - Total Balances","Direct Mail","National_Consumer_Consumer Checking - Total Balances_Direct Mail",0.563948789
1,5,7,6,21126.7989282206,1.83734369839249e-07,8448.932413,1567480.208,8204.56943055182,"1_5_7","National","Consumer","Consumer Checking - New Checking Accounts","Direct Mail","National_Consumer_Consumer Checking - New Checking Accounts_Direct Mail",0.563948789
1,5,7,9,99883041.6468296,7.08254712904248e-07,85933797.16,1567480.208,86198434.0171288,"1_5_7","National","Consumer","Consumer Savings - Total Balances","Direct Mail","National_Consumer_Consumer Savings - Total Balances_Direct Mail",0.563948789
1,5,7,7,6013.59109404374,3.4336735942998e-07,3698.053409,1567480.208,3630.78612563517,"1_5_7","National","Consumer","Consumer Savings - New Savings Accounts","Direct Mail","National_Consumer_Consumer Savings - New Savings Accounts_Direct Mail",0.563948789
1,6,1,6,1055.54836636763,1.28821146343231e-07,1051.316982,178465.2813,1053.04585471894,"1_6_1","National","Retail Total","Consumer Checking - New Checking Accounts","Online Display","National_Retail Total_Consumer Checking - New Checking Accounts_Online Display",0.004165412
1,6,1,8,4320442.96923619,5.03095072130657e-08,3819934.726,178465.2813,3818444.86061595,"1_6_1","National","Retail Total","Consumer Checking - Total Balances","Online Display","National_Retail Total_Consumer Checking - Total Balances_Online Display",0.004165412
1,6,1,9,8926291.48668412,5.18279534532226e-08,7957344.424,178465.2813,8017006.49011928,"1_6_1","National","Retail Total","Consumer Savings - Total Balances","Online Display","National_Retail Total_Consumer Savings - Total Balances_Online Display",0.004165412
1,6,1,7,955.172503133497,1.69637300283708e-07,954.5062896,178465.2813,956.816030056635,"1_6_1","National","Retail Total","Consumer Savings - New Savings Accounts","Online Display","National_Retail Total_Consumer Savings - New Savings Accounts_Online Display",0.004165412
1,6,10,7,15.0448587053105,0.00808483835498323,3.180436493,29.375,3.0626558575745,"1_6_10","National","Retail Total","Consumer Savings - New Savings Accounts","Trade Magazine","National_Retail Total_Consumer Savings - New Savings Accounts_Trade Magazine",1
1,6,2,9,12084834.8146025,6.68295072957018e-08,9317897.606,185947.9569,9299679.07929462,"1_6_2","National","Retail Total","Consumer Savings - Total Balances","Online Video","National_Retail Total_Consumer Savings - Total Balances_Online Video",0.008429469
1,6,2,7,845.5371229636,6.68278324996589e-08,651.9362506,185947.9569,653.636053331493,"1_6_2","National","Retail Total","Consumer Savings - New Savings Accounts","Online Video","National_Retail Total_Consumer Savings - New Savings Accounts_Online Video",0.008429469
1,6,2,8,7340219.11453953,3.03635928644958e-08,3583410.164,185947.9569,3540443.27281233,"1_6_2","National","Retail Total","Consumer Checking - Total Balances","Online Video","National_Retail Total_Consumer Checking - Total Balances_Online Video",0.008429469
1,6,2,6,259.769372485275,1.11160424293233e-07,237.4003724,185947.9569,237.982029391605,"1_6_2","National","Retail Total","Consumer Checking - New Checking Accounts","Online Video","National_Retail Total_Consumer Checking - New Checking Accounts_Online Video",0.008429469
1,6,3,8,10726369.5832143,4.24315829227261e-06,10675622.14,1261701.504,10717915.5469943,"1_6_3","National","Retail Total","Consumer Checking - Total Balances","Television","National_Retail Total_Consumer Checking - Total Balances_Television",1
1,6,3,9,17963114.426362,1.16786141535516e-06,13847336.13,1261701.504,13783020.0035219,"1_6_3","National","Retail Total","Consumer Savings - Total Balances","Television","National_Retail Total_Consumer Savings - Total Balances_Television",1
1,6,3,6,2092.52251794569,4.19086482767893e-06,2081.947387,1261701.504,2092.780793208,"1_6_3","National","Retail Total","Consumer Checking - New Checking Accounts","Television","National_Retail Total_Consumer Checking - New Checking Accounts_Television",1
1,6,3,7,1421.73983963103,2.57989730702865e-06,1366.891258,1261701.504,1378.02390497416,"1_6_3","National","Retail Total","Consumer Savings - New Savings Accounts","Television","National_Retail Total_Consumer Savings - New Savings Accounts_Television",1
1,6,5,6,130.533403798178,2.20197271486708e-06,116.0737065,32026.04396,116.693255285541,"1_6_5","National","Retail Total","Consumer Checking - New Checking Accounts","Newspaper","National_Retail Total_Consumer Checking - New Checking Accounts_Newspaper",0.032050917
1,6,5,7,80.9099315663365,2.51283817341116e-06,74.34036086,32026.04396,75.0289983490868,"1_6_5","National","Retail Total","Consumer Savings - New Savings Accounts","Newspaper","National_Retail Total_Consumer Savings - New Savings Accounts_Newspaper",0.032050917
1,6,5,9,358026.035757518,1.43187976084824e-06,272413.0345,32026.04396,272682.307669222,"1_6_5","National","Retail Total","Consumer Savings - Total Balances","Newspaper","National_Retail Total_Consumer Savings - Total Balances_Newspaper",0.032050917
1,6,6,8,4108775.37102755,3.29683340980495e-06,2674538.17,195081.0631,2650008.06886245,"1_6_6","National","Retail Total","Consumer Checking - Total Balances","Paid Search","National_Retail Total_Consumer Checking - Total Balances_Paid Search",0.611073376
1,6,6,6,1427.58401809285,1.85385653706092e-05,1423.744194,195081.0631,1426.67691723827,"1_6_6","National","Retail Total","Consumer Checking - New Checking Accounts","Paid Search","National_Retail Total_Consumer Checking - New Checking Accounts_Paid Search",0.611073376
